tconst,ordering,nconst,category,characters,averageRating,numVotes,directors,writers,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres,decennie_startYear,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,region,language,isOriginalTitle,overview
tt0418647,10,nm0651660,actor,Doc Fleming,6.8,14141,nm0309691,nm0309691,movie,Dreamer: Inspired by a True Story,0.0,2005.0,106.0,"Drama,Family,Sport",2000.0,Holmes Osborne,1947.0,,actor,"tt0246578,tt0405336,tt0117887,tt0309698",Dreamer: Inspiré d'une histoire vraie,FR,fr,0,Ben Crane believes that a severely injured racehorse deserves another chance. He and his daughter Cale adopt the mare and save it from being sacrificed by the owner.
tt0381348,13,nm1076799,actor,Emishi Seisakujo Koin,6.9,15204,"nm1396121,nm1491554","nm1396121,nm1016096",movie,"Kumo no mukô, yakusoku no basho",0.0,2004.0,90.0,"Animation,Drama,Romance",2000.0,Takahiro Hirano,,,actor,"tt0983213,tt1667671,tt0806165,tt0439630",La Tour au-delà des nuages,FR,fr,0,"In a post-war alternative timeline, Japan is divided into the North, controlled by the Union, and the South, controlled by the United States. A mysterious high tower rises within the borders of the Union. Three high school students promise to cross the border with a self-built airplane and unravel the secret of the tower."
tt0282410,6,nm0725519,actor,Malcolm,6.8,1250,nm0072435,nm0072435,movie,Chance,0.0,2002.0,75.0,"Comedy,Drama",2000.0,Jeff Ricketts,,,actor,"tt10365998,tt4649466,tt0244365,tt5376720",Chance,FR,fr,0,"'Chance' is a black comedy about how hard it is to find ""the one"". Mostly told from the point-of-view of a young, sexually aggressive woman, named Chance, whom according to her: ""we're all out there looking for true love"", which turns out to be a very elusive thing indeed, and Chance is no exception. She's desperately on the prowl for a man, but since she's more mouse than cat, she gets herself into scrape after scrape in her screwball pursuit of love. Surrounded by a bevy of adoring but completely wrong-for-her men (and one dead girl from Manchester, England), Chance has to pick her way through her messy life in order to figure out which guy is ""it""."
tt0450314,9,nm3198684,actress,Grace,5.9,67377,nm0591994,"nm1238801,nm1436466,nm0391344",movie,Punisher: War Zone,0.0,2008.0,103.0,"Action,Crime,Drama",2000.0,Stephanie Janusauskas,,,actress,"tt0450314,tt1137450,tt4827774,tt1076252",Punisher : Zone de guerre,FR,fr,0,"Waging his one-man war on the world of organized crime, ruthless vigilante-hero Frank Castle sets his sights on overeager mob boss Billy Russoti. After Russoti is left horribly disfigured by Castle, he sets out for vengeance under his new alias: Jigsaw. With the ""Punisher Task Force"" hot on his trail and the FBI unable to take Jigsaw in, Frank must stand up to the formidable army that Jigsaw has recruited before more of his evil deeds go unpunished."
tt0419843,13,nm0326512,producer,unknown,6.4,32716,nm0440459,nm0440459,movie,In the Land of Women,0.0,2007.0,97.0,"Comedy,Drama,Romance",2000.0,Steve Golin,1955.0,2019.0,producer,"tt0338013,tt1663202,tt0120601,tt1895587",In the Land of Women,FR,fr,0,"After a bad breakup with his girlfriend leaves him heartbroken, Carter Webb moves to Michigan to take care of his ailing grandmother. Once there, he gets mixed up in the lives of the mother and daughters who live across the street."
tt0455538,4,nm3003326,actor,Young Sidney,6.4,70988,nm0004332,"nm1661186,nm1732322",movie,How to Lose Friends & Alienate People,0.0,2008.0,110.0,"Biography,Comedy,Drama",2000.0,Kelan Guy,,,actor,tt0455538,Un Anglais à New York,FR,fr,0,"Sidney Young is a down-on-his-luck journalist. Thanks to a stint involving a pig and a glitzy awards ceremony, Sidney turns his fortunes around, attracting the attention of Clayton Harding, editor of New York-based glossy magazine 'Sharps', and landing the holy grail of journalism jobs. The Brit jets off to the Big Apple and moves from one blunder to the next."
tt0259484,7,nm1005523,actor,Sonny,7.0,14332,nm0831690,"nm1006964,nm0680233,nm1006730,nm0205558",movie,Paid in Full,0.0,2002.0,97.0,"Action,Crime,Drama",2000.0,Remo Greene,,,actor,"tt0259484,tt0197182",Paid in Full,FR,fr,0,"Ace is an impressionable young man working for a dry cleaning business. His friend, drug dealer Mitch goes to prison. In an unrelated incident, he finds some cocaine in a pants pocket. Soon, Ace finds himself dealing cocaine for Lulu. Via lucky breaks and solid interpersonal skills, Ace moves to the top of the Harlem drug world. Of course, unfaithful employees and/or rivals conspire to bring about Ace's fall."
tt0327137,8,nm0640055,actress,Helen,7.5,62178,nm0564827,nm0564827,movie,Secondhand Lions,0.0,2003.0,109.0,"Comedy,Drama,Family",2000.0,Deirdre O'Connell,1953.0,,actress,"tt0338013,tt0327137,tt0259288,tt1033643",Le secret des frères McCann,FR,fr,0,"The comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives."
tt0218864,9,nm0058814,actress,Julie Madison,5.8,7541,nm0065608,"nm0065608,nm1378028",movie,Buying the Cow,0.0,2002.0,88.0,"Comedy,Romance",2000.0,Erinn Bartlett,1973.0,,actress,"tt0437863,tt0256380,tt0185431,tt0350028",Le coup de Vénus,FR,fr,0,A commitment-averse man frantically hits the dating scene after his girlfriend starts pressuring him to pop the question.
tt0240515,9,nm0927045,actor,Andy Malloy,4.7,51642,nm0338381,"nm0338381,nm0367761",movie,Freddy Got Fingered,0.0,2001.0,87.0,Comedy,2000.0,Connor Widdows,1992.0,,actor,"tt0240515,tt0376994,tt0290334,tt0313911",Va te faire foutre Freddy!,FR,fr,0,"An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy."
tt0409459,23,nm2003463,producer,unknown,7.6,584830,nm0811583,"nm1733301,nm0371684,nm0874844",movie,Watchmen,0.0,2009.0,162.0,"Action,Drama,Mystery",2000.0,Deborah Snyder,1969.0,,producer,"tt0451279,tt0409459,tt12361974,tt0770828",Watchmen : Les Gardiens,FR,fr,0,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger."
tt0435680,2,nm1836882,actress,Alisa,6.7,19829,nm0399630,nm0164929,movie,Kidulthood,0.0,2006.0,89.0,"Crime,Drama,Romance",2000.0,Red Madrell,1987.0,,actress,"tt0435680,tt1126596,tt3157224,tt2341308",Kidulthood,FR,fr,0,A day in the life of a group of troubled 15-year-olds growing up in west London.
tt0455805,6,nm0169565,actress,Trudy Epner,5.9,10251,nm0000166,"nm1949491,nm0035146,nm0505741,nm0000166",movie,Then She Found Me,0.0,2007.0,100.0,"Comedy,Drama,Romance",2000.0,Lynn Cohen,1933.0,2020.0,actress,"tt0408306,tt0107507,tt3203616,tt1951264",Une histoire de famille,FR,fr,0,"A New York schoolteacher hits a midlife crisis when, in quick succession, her husband leaves, her adoptive mother dies and her biological mother, an eccentric talk show host, materializes and turns her life upside down as she begins a courtship with the father of one of her students."
tt0360323,15,nm0614410,producer,unknown,6.3,6975,nm0604263,"nm0604263,nm0824481",movie,10th & Wolf,0.0,2006.0,107.0,"Crime,Drama,Thriller",2000.0,Joseph D. Murphy,,,producer,"tt0360323,tt0233052",10th & Wolf,FR,fr,0,"A former street thug returns to his Philadelphia home after a stint in the military. Back on his home turf, he once again finds himself tangling with the mob boss who was instrumental in his going off to be a soldier."
tt0285441,10,nm1149251,actor,Uluriaq,7.4,6876,nm0994348,"nm1075865,nm1075633,nm0994348,nm1245478,nm0704504",movie,Atanarjuat,0.0,2001.0,172.0,Drama,2000.0,Neeve Irngaut,,,actor,"tt0285441,tt0478366",Atanarjuat - La légende de l'homme rapide,FR,fr,0,"Based on a local legend and set in an unknown era, it deals with universal themes of love, possessiveness, family, jealousy and power. Beautifully shot, and acted by Inuit people, it portrays a time when people fought duels by taking turns to punch each other until one was unconscious, made love on the way to the caribou hunt, ate walrus meat and lit their igloos with seal-oil lamps."
tt0419984,7,nm1755959,actor,Nedderman's Brother,5.2,37100,nm0318916,"nm0138733,nm1404095",movie,Mr. Woodcock,0.0,2007.0,87.0,"Comedy,Romance,Sport",2000.0,Jacob Davich,1990.0,,actor,"tt0424774,tt0338751,tt0419984,tt1586680",Monsieur Woodcock,FR,fr,0,"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made high school hell for generations of students."
tt0417433,8,nm1468085,actor,Kevin,5.8,21954,nm0510912,nm1152581,movie,Annapolis,0.0,2006.0,108.0,"Drama,Romance,Sport",2000.0,Billy Finnigan,1982.0,,actor,"tt0108757,tt1551632,tt1489428,tt0364845",Annapolis,FR,fr,0,"Jake Huard, from a shipbuilders family, promised his dying mother he'ld make it to Anapolis Naval Academy. Thanks to tenaciously bugging a Congressman, he's selected despite dubious grades. Once inside, Jake soon proves sub-standard academically. Constantly challenged to his limits, repeatedly made the 'over-cocky' reason for the entire class to suffer, Jake nearly quits, but after facing his utterly un-supportive father's gloating returns just in time. Stubborn Jake finds support withs mates as well as Senor Ali, his lover-to-be, and a discipline he may excel in: the 'brigade' boxing tournament, open to all ranks."
tt0411475,4,nm1247407,actress,Cherokee Kisum,5.0,16407,nm0084114,nm0084114,movie,Hell Ride,0.0,2008.0,84.0,"Action,Drama,Thriller",2000.0,Julia Jones,1981.0,,actress,"tt1325004,tt0475784,tt5362988,tt8111088",Hell Ride,FR,fr,0,"Two rival bikers gangs, the Victors and the Six-Six-Six's, refuel their decades-old rivalry."
tt0454065,9,nm0580934,actor,The Grandfather,7.3,4639,nm0764591,nm0764591,movie,La antena,0.0,2007.0,99.0,"Drama,Fantasy,Sci-Fi",2000.0,Ricardo Merkin,,,actor,"tt0117069,tt9342092,tt0269043,tt7077616",Telepolis,FR,fr,0,"In a futuristic city, the residents have lost their voices to both the omnipotent Mr. TV and the nameless corporation that runs the metropolis."
tt0454457,2,nm0259323,actor,Prof. Gerhard Beckert,5.5,4215,nm0052054,"nm1877665,nm0027803",movie,Frostbiten,0.0,2006.0,98.0,"Comedy,Horror",2000.0,Carl-Åke Eriksson,1934.0,2015.0,actor,"tt1343097,tt0454457,tt0144617,tt0159161",Tale of Vampires,FR,fr,0,"Vampires terrorize a city in Norrbotten, Sweden."
tt0416316,4,nm0876131,actress,Khaygal,5.7,4251,nm0495536,"nm0495536,nm2233072",movie,Volkodav iz roda Serykh Psov,0.0,2006.0,142.0,"Action,Adventure,Fantasy",2000.0,Eugenia Tudorascu,1936.0,2010.0,actress,"tt5358426,tt0352303,tt5589724,tt0266678","Wolfhound, l'ultime guerrier",FR,fr,0,"He was doomed to die, but managed to survive, and now his mission is to revenge for the annihilation of his tribe. He is the great warrior who calls himself Volkodav, and is the last man from the tribe of Serie Psi (Grey Hounds). After escaping certain death, Volkodaw — accompanied by Neletuchaya Mysh — is on a mission to kill Ludoed who is responsible to what happened to Serie Psi."
tt0408524,4,nm1760242,actress,Amanda Whurlitzer,5.8,22888,nm0000500,"nm0484111,nm0275629,nm0720135",movie,Bad News Bears,0.0,2005.0,113.0,"Comedy,Sport",2000.0,Sammi Kane Kraft,1992.0,2012.0,actress,"tt0408524,tt0044298,tt23573240",Bad News Bears,FR,fr,0,"Morris Buttermaker is a burned-out minor league baseball player who loves to drink and can't keep his hands to himself. His long-suffering lawyer arranges for him to manage a local Little League team, and Buttermaker soon finds himself the head of a rag-tag group of misfit players. Through unconventional team-building exercises and his offbeat coaching style, Buttermaker helps his hapless Bears prepare to meet their rivals, the Yankees."
tt0310281,6,nm1348110,actor,Irving Steinbloom,7.2,29611,nm0001302,"nm0001302,nm0506405",movie,A Mighty Wind,0.0,2003.0,91.0,"Comedy,Music",2000.0,Stuart Luce,1938.0,,actor,"tt0310281,tt0462672",American Folk Story,FR,fr,0,"Director Christopher Guest reunites the team from ""Best In Show"" and ""Waiting for Guffman"" to tell the story of 60's-era folk musicians, who, inspired by the death of their former manager, get back on the stage for one concert in New York City's Town Hall."
tt0366777,5,nm0298089,actor,The Man,6.8,26409,nm0000965,nm0101639,movie,Millions,0.0,2004.0,98.0,"Comedy,Crime,Drama",2000.0,Christopher Fulford,1955.0,,actor,"tt0457513,tt0160184,tt0424205,tt0093771",Millions,FR,fr,0,"Two boys, still grieving the death of their mother, find themselves the unwitting benefactors of a bag of bank robbery loot in the week before the United Kingdom switches its official currency to the Euro. What's a kid to do?"
tt0396652,6,nm1073961,actor,Mr. Bast,6.0,29042,nm0299563,"nm0127690,nm0204678",movie,Ice Princess,0.0,2005.0,98.0,"Comedy,Drama,Family",2000.0,Steve Ross,1982.0,,actor,"tt0396652,tt5421602,tt0090530,tt0279204",Princesse on Ice,FR,fr,0,"With the help of her coach, her mom, and the boy who drives the Zamboni machine, nothing can stop Casey from realizing her dream to be a champion figure skater."
tt0271263,7,nm0832852,actor,Benjamin,5.3,25694,nm0444054,"nm0037738,nm0184445,nm0410533,nm0001191",movie,Eight Crazy Nights,0.0,2002.0,76.0,"Animation,Comedy,Musical",2000.0,Austin Stout,1988.0,,actor,"tt0271263,tt0117008,tt0364845,tt0206512",Les 8 Folles Nuits d'Adam Sandler,FR,fr,0,"Davey Stone, a 33-year old party animal, finds himself in trouble with the law after his wild ways go too far."
tt0388473,3,nm0645464,actress,Miyuki,7.8,47215,"nm1561203,nm0464804","nm0464804,nm0633730",movie,Tôkyô goddofâzâzu,0.0,2003.0,92.0,"Adventure,Animation,Comedy",2000.0,Aya Okamoto,1982.0,,actress,"tt0388473,tt0398563,tt0384819,tt0494767",Tokyo Godfathers,FR,fr,0,"On Christmas Eve, three homeless people living on the streets of Tokyo discover a newborn baby among the trash and set out to find its parents."
tt0248845,10,nm0701578,actor,Hansel's Dad,7.7,37506,nm0593463,"nm0593463,nm0871136",movie,Hedwig and the Angry Inch,0.0,2001.0,95.0,"Comedy,Drama,Music",2000.0,Gene Pyrz,1956.0,2014.0,actor,"tt0248845,tt0352248,tt0318627,tt0103818",Hedwig and the Angry Inch,FR,fr,0,"Raised a boy in East Berlin, Hedwig undergoes a personal transformation in order to emigrate to the U.S., where she reinvents herself as an “internationally ignored” but divinely talented rock diva, inhabiting a “beautiful gender of one.”"
tt0290332,5,nm0072840,actor,C-Money,4.8,7700,nm0690770,nm0690770,movie,The Wash,0.0,2001.0,93.0,Comedy,2000.0,Lamont Bentley,1973.0,2005.0,actor,"tt0106079,tt0114609,tt0290332,tt0115275",The Wash,FR,fr,0,"With the rent due and his car booted, Sean (Dr. Dre) has to come up with some ends...and fast. When his best buddy and roommate Dee Loc (Snoop Dogg), suggests that Sean get a job busting suds down at the local car wash."
tt0390022,6,nm1430960,actor,Ivory Christian,7.2,67067,nm0000916,"nm0084334,nm0169173,nm0000916",movie,Friday Night Lights,0.0,2004.0,118.0,"Action,Drama,Sport",2000.0,Lee Jackson,1980.0,,actor,tt0390022,Friday Night Lights,FR,fr,0,"A small, turbulent town in Texas obsesses over their high school football team to an unhealthy degree. When the star tailback, Boobie Miles, is seriously injured during the first game of the season, all hope is lost, and the town's dormant social problems begin to flare up. It is left to the inspiring abilities of new coach Gary Gaines to instill in the other team members -- and, by proxy, the town itself -- a sense of self-respect and honor."
